ID del Cliente,Edad del Cliente,Cartera Por Edad,Años Experiencia,Ingresos Anual,Ingresos Mensual,Tipo de Cliente,Nivel de Educación,Codigo Postal,Miembros Familia,Promedio Gasto TDC,Valor de Hipoteca,Cliente con TDC,Cliente ACCA,Cliente con Cuenta,Cliente con Deposito,Cliente Digital
3215,61,Jubilados y Adultos Mayores,37,33000,2750,Banca Personal,Profesional,91775,3,100,0,No,No,No,No,Si
3216,40,Adulto y Familias,15,19000,1583,Banca Personal,Profesional,90630,4,200,0,No,No,No,No,Si
3217,34,Adulto y Familias,8,14000,1166,Banca Personal,No graduado,95014,4,300,0,No,No,No,No,No
3218,65,Jubilados y Adultos Mayores,39,94000,7833,Clientes Preferencial,No graduado,93022,4,4100,120000,Si,Si,No,Si,Si
3219,40,Adulto y Familias,16,154000,12833,Clientes Oro,No graduado,94122,2,6100,325000,No,No,No,No,Si
3220,39,Adulto y Familias,15,33000,2750,Banca Personal,Graduado,92346,1,2000,0,No,No,No,No,No
3221,61,Jubilados y Adultos Mayores,35,28000,2333,Banca Personal,Profesional,93302,2,200,135000,No,No,No,No,Si
3222,40,Adulto y Familias,16,44000,3666,Banca Personal,No graduado,93407,1,1800,0,No,No,Si,No,Si
3223,49,Adultos Consolidados,23,81000,6750,Clientes Preferencial,Profesional,93107,2,800,0,No,No,No,No,No
3224,43,Adulto y Familias,18,29000,2416,Banca Personal,Profesional,95126,1,500,0,No,No,No,No,Si
3225,45,Adulto y Familias,21,58000,4833,Banca Personal,Profesional,94025,3,300,0,No,No,Si,No,Si
3226,52,Adultos Consolidados,28,38000,3166,Banca Personal,Graduado,95064,4,900,0,Si,No,No,No,No
3227,32,Adulto y Familias,8,82000,6833,Clientes Preferencial,No graduado,93943,3,1500,0,Si,No,No,No,Si
3228,31,Adulto y Familias,7,18000,1500,Banca Personal,Profesional,94720,1,400,0,No,No,No,No,Si
3229,27,Cartera Joven,2,45000,3750,Banca Personal,Graduado,94305,2,1700,0,Si,No,No,No,No
3230,33,Adulto y Familias,9,64000,5333,Clientes Preferencial,No graduado,92507,4,3400,0,No,No,No,No,No
3231,65,Jubilados y Adultos Mayores,40,48000,4000,Banca Personal,No graduado,94708,3,2400,0,Si,No,No,No,No
3232,62,Jubilados y Adultos Mayores,37,24000,2000,Banca Personal,Profesional,90717,1,300,0,No,No,Si,No,Si
3233,55,Adultos Consolidados,25,65000,5416,Clientes Preferencial,Profesional,92093,4,2000,0,No,No,No,No,Si
3234,46,Adultos Consolidados,20,111000,9250,Clientes Preferencial,No graduado,95037,1,0,329000,No,No,No,No,No
3235,37,Adulto y Familias,12,114000,9500,Clientes Preferencial,Graduado,91107,3,600,0,No,No,No,No,Si
3236,60,Adultos Consolidados,35,39000,3250,Banca Personal,Profesional,91711,2,1600,0,No,No,No,No,Si
3237,44,Adulto y Familias,14,19000,1583,Banca Personal,Profesional,94112,1,750,0,Si,No,No,No,No
3238,35,Adulto y Familias,9,22000,1833,Banca Personal,Graduado,94085,3,100,0,Si,No,No,Si,Si
3239,52,Adultos Consolidados,28,49000,4083,Banca Personal,Graduado,94928,4,1100,0,No,No,No,No,Si
3240,30,Cartera Joven,4,40000,3333,Banca Personal,No graduado,90095,1,300,0,No,No,No,No,Si
3241,62,Jubilados y Adultos Mayores,36,63000,5250,Clientes Preferencial,No graduado,93407,1,1600,118000,No,No,No,No,Si
3242,41,Adulto y Familias,15,55000,4583,Banca Personal,No graduado,94305,1,2800,0,No,No,No,No,No
3243,38,Adulto y Familias,14,33000,2750,Banca Personal,Graduado,92096,1,2000,0,No,No,No,No,Si
3244,52,Adultos Consolidados,26,31000,2583,Banca Personal,Profesional,92054,4,1500,0,No,No,No,No,Si
3245,48,Adultos Consolidados,24,24000,2000,Banca Personal,No graduado,92624,4,200,0,No,No,No,No,Si
3246,47,Adultos Consolidados,22,81000,6750,Clientes Preferencial,Profesional,90009,4,3600,0,Si,No,No,No,Si
3247,41,Adulto y Familias,17,81000,6750,Clientes Preferencial,Graduado,95422,1,800,223000,No,No,No,No,Si
3248,44,Adulto y Familias,20,113000,9416,Clientes Preferencial,No graduado,95032,2,3300,0,Si,No,No,No,Si
3249,31,Adulto y Familias,6,92000,7666,Clientes Preferencial,No graduado,92037,2,3300,0,No,No,No,No,No
3250,50,Adultos Consolidados,25,81000,6750,Clientes Preferencial,No graduado,92806,1,1200,0,No,No,No,No,No
3251,36,Adulto y Familias,11,101000,8416,Clientes Preferencial,Profesional,90212,3,1200,0,Si,No,Si,No,No
3252,52,Adultos Consolidados,26,78000,6500,Clientes Preferencial,Graduado,90720,3,3000,0,Si,No,No,No,No
3253,62,Jubilados y Adultos Mayores,38,78000,6500,Clientes Preferencial,Profesional,92521,2,0,0,No,No,No,No,Si
3254,55,Adultos Consolidados,30,35000,2916,Banca Personal,Graduado,94025,1,1500,118000,Si,No,No,No,No
3255,61,Jubilados y Adultos Mayores,37,9000,750,Clientes Básicos,Profesional,93907,2,300,0,No,No,No,No,Si
3256,34,Adulto y Familias,7,82000,6833,Clientes Preferencial,Graduado,95741,4,2000,0,Si,No,No,No,Si
3257,34,Adulto y Familias,9,41000,3416,Banca Personal,Profesional,94305,1,2500,0,No,No,No,No,No
3258,59,Adultos Consolidados,35,84000,7000,Clientes Preferencial,Profesional,92407,1,1800,0,No,No,No,No,Si
3259,41,Adulto y Familias,17,42000,3500,Banca Personal,Graduado,91910,4,2200,185000,No,No,Si,No,Si
3260,33,Adulto y Familias,8,54000,4500,Banca Personal,No graduado,92251,3,2300,0,Si,No,No,No,No
3261,55,Adultos Consolidados,30,84000,7000,Clientes Preferencial,Profesional,95821,2,0,0,No,No,No,No,No
3262,64,Jubilados y Adultos Mayores,40,131000,10916,Clientes Oro,No graduado,91103,1,3800,0,No,No,No,No,No
3263,44,Adulto y Familias,19,85000,7083,Clientes Preferencial,Profesional,90024,2,3800,0,No,No,No,No,Si
3264,32,Adulto y Familias,8,84000,7000,Clientes Preferencial,No graduado,92093,4,3400,0,No,No,No,No,Si
3265,67,Jubilados y Adultos Mayores,41,114000,9500,Clientes Preferencial,Profesional,95616,4,2400,0,No,No,No,No,Si
3266,40,Adulto y Familias,14,61000,5083,Clientes Preferencial,Profesional,94612,3,500,0,No,No,No,No,Si
3267,57,Adultos Consolidados,31,39000,3250,Banca Personal,Profesional,92821,1,2200,0,Si,No,No,No,Si
3268,59,Adultos Consolidados,35,21000,1750,Banca Personal,No graduado,95818,2,1000,120000,No,No,No,No,Si
3269,43,Adulto y Familias,17,111000,9250,Clientes Preferencial,Profesional,91423,4,5400,0,No,Si,No,No,Si
3270,58,Adultos Consolidados,34,68000,5666,Clientes Preferencial,No graduado,94305,2,2800,113000,No,No,No,No,No
3271,50,Adultos Consolidados,23,179000,14916,Clientes Oro,Graduado,94609,4,3600,0,No,Si,No,No,Si
3272,52,Adultos Consolidados,27,93000,7750,Clientes Preferencial,Graduado,90291,4,4100,0,Si,Si,No,No,No
3273,35,Adulto y Familias,9,85000,7083,Clientes Preferencial,No graduado,92121,2,1800,0,No,No,No,No,No
3274,40,Adulto y Familias,15,180000,15000,Clientes Oro,No graduado,90095,1,4100,0,No,No,No,No,No
3275,31,Adulto y Familias,5,110000,9166,Clientes Preferencial,Profesional,92123,2,1500,0,No,No,No,No,Si
3276,32,Adulto y Familias,8,65000,5416,Clientes Preferencial,No graduado,95134,1,1200,268000,No,No,No,No,Si
3277,55,Adultos Consolidados,31,159000,13250,Clientes Oro,Profesional,92123,1,3900,0,No,Si,No,No,No
3278,43,Adulto y Familias,19,81000,6750,Clientes Preferencial,No graduado,92121,2,3200,0,No,No,No,No,Si
3279,31,Adulto y Familias,6,132000,11000,Clientes Oro,No graduado,94571,1,3800,0,No,No,No,No,Si
3280,26,Cartera Joven,-1,44000,3666,Banca Personal,Graduado,94901,1,2000,0,No,No,No,No,No
3281,58,Adultos Consolidados,33,98000,8166,Clientes Preferencial,No graduado,90277,1,2600,0,No,No,No,No,No
3282,51,Adultos Consolidados,25,62000,5166,Clientes Preferencial,Graduado,95014,2,1500,0,Si,No,No,No,Si
3283,45,Adulto y Familias,21,91000,7583,Clientes Preferencial,No graduado,95054,1,4700,0,No,No,No,No,Si
3284,56,Adultos Consolidados,30,29000,2416,Banca Personal,Graduado,92152,4,700,87000,No,No,No,No,Si
3285,25,Cartera Joven,-1,101000,8416,Clientes Preferencial,Profesional,95819,4,2100,0,Si,No,No,No,No
3286,38,Adulto y Familias,13,65000,5416,Clientes Preferencial,Graduado,91706,3,700,0,No,No,No,No,Si
3287,62,Jubilados y Adultos Mayores,36,58000,4833,Banca Personal,Graduado,95020,1,2800,0,Si,No,No,No,No
3288,39,Adulto y Familias,13,32000,2666,Banca Personal,Profesional,90747,2,800,0,No,No,No,No,Si
3289,56,Adultos Consolidados,30,140000,11666,Clientes Oro,No graduado,94122,4,500,292000,No,Si,No,No,No
3290,50,Adultos Consolidados,25,44000,3666,Banca Personal,No graduado,94303,1,300,187000,Si,No,No,No,Si
3291,52,Adultos Consolidados,27,113000,9416,Clientes Preferencial,Profesional,92038,1,100,0,No,No,No,No,No
3292,53,Adultos Consolidados,28,38000,3166,Banca Personal,Graduado,94998,1,1300,0,No,No,No,No,Si
3293,25,Cartera Joven,-1,13000,1083,Banca Personal,No graduado,95616,4,400,0,No,No,Si,No,No
3294,44,Adulto y Familias,20,62000,5166,Clientes Preferencial,No graduado,94939,2,2500,0,No,No,Si,No,Si
3295,42,Adulto y Familias,12,29000,2416,Banca Personal,Profesional,93611,3,2000,0,No,No,No,No,No
3296,42,Adulto y Familias,16,141000,11750,Clientes Oro,Graduado,94960,3,4000,0,No,Si,No,No,No
3297,63,Jubilados y Adultos Mayores,37,132000,11000,Clientes Oro,Graduado,94080,1,4400,0,No,Si,No,No,Si
3298,57,Adultos Consolidados,32,23000,1916,Banca Personal,Profesional,93407,1,300,0,Si,No,No,No,Si
3299,56,Adultos Consolidados,32,11000,916,Clientes Básicos,No graduado,94110,2,300,89000,No,No,No,No,No
3300,60,Adultos Consolidados,34,90000,7500,Clientes Preferencial,Graduado,92192,4,1900,0,No,No,No,No,Si
3301,62,Jubilados y Adultos Mayores,38,43000,3583,Banca Personal,Graduado,92354,1,1900,0,No,No,No,No,Si
3302,48,Adultos Consolidados,22,59000,4916,Banca Personal,No graduado,90086,4,2600,0,Si,No,No,No,Si
3303,37,Adulto y Familias,11,28000,2333,Banca Personal,Profesional,94501,2,800,0,No,No,No,No,No
3304,55,Adultos Consolidados,29,28000,2333,Banca Personal,Graduado,94539,2,700,82000,Si,No,No,No,Si
3305,42,Adulto y Familias,17,108000,9000,Clientes Preferencial,No graduado,95120,3,1000,383000,No,No,No,No,Si
3306,39,Adulto y Familias,13,78000,6500,Clientes Preferencial,Profesional,95616,1,2800,0,No,No,No,No,No
3307,47,Adultos Consolidados,22,65000,5416,Clientes Preferencial,No graduado,90840,1,2400,0,No,No,No,No,Si
3308,34,Adulto y Familias,10,25000,2083,Banca Personal,No graduado,92038,4,1000,0,No,No,No,No,Si
3309,48,Adultos Consolidados,23,108000,9000,Clientes Preferencial,Profesional,92120,2,3800,0,Si,No,No,No,No
3310,52,Adultos Consolidados,27,43000,3583,Banca Personal,Graduado,94611,4,200,0,No,No,No,No,Si
3311,53,Adultos Consolidados,29,95000,7916,Clientes Preferencial,Graduado,94720,4,1000,0,Si,No,No,No,Si
3312,49,Adultos Consolidados,25,24000,2000,Banca Personal,No graduado,95819,1,300,0,No,No,No,No,No
3313,47,Adultos Consolidados,22,190000,15833,Clientes Oro,No graduado,94550,2,8800,0,No,No,No,No,No
3314,48,Adultos Consolidados,24,24000,2000,Banca Personal,Profesional,91950,1,900,0,No,No,No,No,No
3315,38,Adulto y Familias,13,41000,3416,Banca Personal,No graduado,90073,4,1700,0,No,No,No,No,Si
3316,48,Adultos Consolidados,22,80000,6666,Clientes Preferencial,No graduado,94720,3,1100,0,No,No,No,No,No
3317,56,Adultos Consolidados,26,63000,5250,Clientes Preferencial,Profesional,94501,3,2000,0,No,No,No,No,Si
3318,65,Jubilados y Adultos Mayores,41,79000,6583,Clientes Preferencial,Profesional,90035,3,2000,0,No,No,No,No,No
3319,46,Adultos Consolidados,20,105000,8750,Clientes Preferencial,No graduado,90089,4,3200,0,No,Si,No,No,No
3320,60,Adultos Consolidados,35,153000,12750,Clientes Oro,Profesional,95136,3,2000,0,Si,Si,No,No,No
3321,50,Adultos Consolidados,25,114000,9500,Clientes Preferencial,No graduado,92104,1,600,0,Si,No,No,No,No
3322,41,Adulto y Familias,15,120000,10000,Clientes Preferencial,No graduado,94521,1,5200,0,No,No,No,No,Si
3323,41,Adulto y Familias,16,104000,8666,Clientes Preferencial,Profesional,92008,1,4000,0,Si,No,No,Si,Si
3324,60,Adultos Consolidados,35,20000,1666,Banca Personal,No graduado,92110,1,1300,0,No,No,No,No,Si
3325,57,Adultos Consolidados,31,41000,3416,Banca Personal,No graduado,91401,1,1400,0,No,No,Si,No,Si
3326,48,Adultos Consolidados,23,35000,2916,Banca Personal,No graduado,93302,2,1300,0,No,No,No,No,No
3327,53,Adultos Consolidados,27,174000,14500,Clientes Oro,Graduado,91006,1,2900,0,No,Si,No,No,Si
3328,42,Adulto y Familias,18,164000,13666,Clientes Oro,Profesional,93407,1,1300,0,Si,Si,Si,Si,Si
3329,45,Adulto y Familias,20,22000,1833,Banca Personal,No graduado,90230,1,100,0,No,No,No,No,No
3330,35,Adulto y Familias,10,132000,11000,Clientes Oro,No graduado,94123,1,3800,82000,Si,No,No,No,No
3331,34,Adulto y Familias,9,32000,2666,Banca Personal,Profesional,95054,4,1100,0,No,No,No,No,Si
3332,67,Jubilados y Adultos Mayores,42,21000,1750,Banca Personal,Profesional,94607,3,100,0,Si,No,No,No,No
3333,36,Adulto y Familias,9,49000,4083,Banca Personal,Graduado,94402,2,1670,0,Si,No,No,No,No
3334,37,Adulto y Familias,13,79000,6583,Clientes Preferencial,Graduado,91711,4,100,280000,No,No,No,No,Si
3335,40,Adulto y Familias,14,30000,2500,Banca Personal,Profesional,94720,2,800,86000,No,No,No,No,No
3336,35,Adulto y Familias,10,118000,9833,Clientes Preferencial,No graduado,92069,2,7800,358000,No,No,No,No,No
3337,60,Adultos Consolidados,34,11000,916,Clientes Básicos,Profesional,94305,4,700,0,No,No,No,No,Si
3338,59,Adultos Consolidados,29,61000,5083,Clientes Preferencial,Profesional,92008,3,2000,0,No,No,No,No,Si
3339,35,Adulto y Familias,9,43000,3583,Banca Personal,Graduado,92037,4,1200,0,No,No,Si,No,Si
3340,27,Cartera Joven,1,141000,11750,Clientes Oro,Profesional,95135,4,5100,354000,No,Si,No,No,No
3341,29,Cartera Joven,3,54000,4500,Banca Personal,Profesional,94104,4,1800,0,No,No,No,No,No
3342,35,Adulto y Familias,9,33000,2750,Banca Personal,No graduado,91125,2,300,0,No,No,Si,No,Si
3343,38,Adulto y Familias,13,84000,7000,Clientes Preferencial,Profesional,91330,3,1200,121000,Si,No,No,No,Si
3344,62,Jubilados y Adultos Mayores,37,125000,10416,Clientes Oro,Profesional,94801,1,1000,0,No,Si,No,No,Si
3345,43,Adulto y Familias,19,110000,9166,Clientes Preferencial,No graduado,90639,1,3400,0,Si,No,No,No,No
3346,35,Adulto y Familias,11,14000,1166,Banca Personal,No graduado,94720,4,1000,0,Si,No,No,Si,Si
3347,41,Adulto y Familias,15,65000,5416,Clientes Preferencial,No graduado,92037,2,2800,0,Si,No,No,No,Si
3348,65,Jubilados y Adultos Mayores,41,78000,6500,Clientes Preferencial,Profesional,92109,3,2000,0,Si,No,No,Si,Si
3349,61,Jubilados y Adultos Mayores,35,18000,1500,Banca Personal,Profesional,94303,3,300,0,No,No,No,No,No
3350,55,Adultos Consolidados,25,95000,7916,Clientes Preferencial,Profesional,92407,2,4500,275000,No,No,No,No,No
3351,28,Cartera Joven,3,95000,7916,Clientes Preferencial,Graduado,90245,2,1800,0,No,No,No,No,No
3352,52,Adultos Consolidados,26,191000,15916,Clientes Oro,No graduado,92121,1,1700,0,No,No,No,No,Si
3353,34,Adulto y Familias,4,19000,1583,Banca Personal,Profesional,92521,1,670,83000,No,No,No,No,Si
3354,49,Adultos Consolidados,23,19000,1583,Banca Personal,Profesional,94521,4,600,0,Si,No,No,No,Si
3355,42,Adulto y Familias,18,39000,3250,Banca Personal,Profesional,92703,1,300,0,No,No,No,No,Si
3356,49,Adultos Consolidados,23,93000,7750,Clientes Preferencial,No graduado,90036,1,2400,0,Si,No,No,No,Si
3357,49,Adultos Consolidados,23,115000,9583,Clientes Preferencial,Profesional,95051,3,4600,0,No,Si,No,No,No
3358,32,Adulto y Familias,6,112000,9333,Clientes Preferencial,Graduado,94111,1,2700,408000,Si,No,Si,Si,Si
3359,59,Adultos Consolidados,35,40000,3333,Banca Personal,No graduado,94536,4,400,0,No,No,No,No,No
3360,43,Adulto y Familias,19,45000,3750,Banca Personal,Graduado,91773,3,600,0,No,No,No,No,No
3361,48,Adultos Consolidados,24,133000,11083,Clientes Oro,No graduado,90740,1,5000,0,No,No,No,No,No
3362,31,Adulto y Familias,5,85000,7083,Clientes Preferencial,No graduado,94117,3,1600,87000,Si,No,No,No,Si
3363,30,Cartera Joven,4,18000,1500,Banca Personal,Graduado,90277,2,300,0,No,No,No,No,Si
3364,58,Adultos Consolidados,34,54000,4500,Banca Personal,Graduado,93003,4,1300,0,No,No,No,No,Si
3365,41,Adulto y Familias,15,41000,3416,Banca Personal,Graduado,94143,2,2400,105000,No,No,No,No,No
3366,38,Adulto y Familias,8,21000,1750,Banca Personal,Profesional,95060,1,670,0,No,No,No,No,Si
3367,33,Adulto y Familias,9,152000,12666,Clientes Oro,No graduado,90024,1,6000,0,Si,No,No,No,Si
3368,51,Adultos Consolidados,27,53000,4416,Banca Personal,Graduado,92122,1,1600,0,No,No,No,No,Si
3369,45,Adulto y Familias,18,163000,13583,Clientes Oro,Graduado,94720,3,5330,0,Si,Si,No,Si,No
3370,34,Adulto y Familias,10,84000,7000,Clientes Preferencial,Graduado,95616,4,100,0,No,No,No,No,Si
3371,39,Adulto y Familias,13,59000,4916,Banca Personal,Profesional,90033,3,900,199000,No,No,Si,No,Si
3372,44,Adulto y Familias,18,33000,2750,Banca Personal,Graduado,95351,3,500,0,No,No,No,No,No
3373,55,Adultos Consolidados,29,81000,6750,Clientes Preferencial,No graduado,94928,4,4900,209000,No,No,No,No,Si
3374,28,Cartera Joven,2,182000,15166,Clientes Oro,Graduado,92660,3,7200,442000,Si,Si,No,Si,Si
3375,57,Adultos Consolidados,31,61000,5083,Clientes Preferencial,Profesional,91360,1,2200,0,No,No,No,No,No
3376,43,Adulto y Familias,18,88000,7333,Clientes Preferencial,Graduado,90089,4,1100,0,No,No,No,No,Si
3377,46,Adultos Consolidados,21,170000,14166,Clientes Oro,No graduado,95136,2,2800,0,No,No,No,No,No
3378,35,Adulto y Familias,10,83000,6916,Clientes Preferencial,Profesional,95370,4,700,315000,No,No,No,No,Si
3379,25,Cartera Joven,0,44000,3666,Banca Personal,Graduado,94536,4,600,0,Si,No,No,No,No
3380,65,Jubilados y Adultos Mayores,41,83000,6916,Clientes Preferencial,Profesional,94305,3,2000,0,No,No,No,No,Si
3381,64,Jubilados y Adultos Mayores,38,21000,1750,Banca Personal,Graduado,95422,1,800,76000,Si,No,No,No,No
3382,39,Adulto y Familias,15,143000,11916,Clientes Oro,No graduado,91711,1,3500,0,Si,No,No,No,Si
3383,62,Jubilados y Adultos Mayores,36,103000,8583,Clientes Preferencial,No graduado,92182,2,2800,0,No,No,Si,Si,Si
3384,46,Adultos Consolidados,22,135000,11250,Clientes Oro,No graduado,95135,3,4100,213000,No,Si,No,No,Si
3385,36,Adulto y Familias,11,162000,13500,Clientes Oro,No graduado,94583,1,8600,153000,No,No,Si,No,Si
3386,42,Adulto y Familias,17,73000,6083,Clientes Preferencial,No graduado,90089,4,400,0,No,No,Si,No,No
3387,35,Adulto y Familias,10,142000,11833,Clientes Oro,Profesional,94061,4,800,0,No,Si,No,No,No
3388,63,Jubilados y Adultos Mayores,37,25000,2083,Banca Personal,Profesional,94035,2,200,0,No,No,No,No,Si
3389,45,Adulto y Familias,21,115000,9583,Clientes Preferencial,No graduado,91320,2,3300,85000,No,No,No,No,Si
3390,27,Cartera Joven,3,88000,7333,Clientes Preferencial,No graduado,92182,3,800,238000,No,No,No,No,No
3391,29,Cartera Joven,3,73000,6083,Clientes Preferencial,Profesional,94720,3,300,0,No,No,No,No,No
3392,55,Adultos Consolidados,29,94000,7833,Clientes Preferencial,Profesional,94109,1,800,221000,No,No,No,No,No
3393,32,Adulto y Familias,7,58000,4833,Banca Personal,No graduado,92612,1,1000,0,No,No,No,No,Si
3394,37,Adulto y Familias,11,81000,6750,Clientes Preferencial,Graduado,95123,3,900,0,Si,No,No,No,Si
3395,25,Cartera Joven,-1,113000,9416,Clientes Preferencial,Profesional,90089,4,2100,0,No,No,No,No,Si
3396,41,Adulto y Familias,16,35000,2916,Banca Personal,Graduado,94061,2,1400,135000,No,No,No,No,No
3397,52,Adultos Consolidados,28,65000,5416,Clientes Preferencial,No graduado,93106,1,0,0,Si,No,No,No,Si
3398,31,Adulto y Familias,6,170000,14166,Clientes Oro,No graduado,94010,2,6700,137000,No,No,No,No,Si
3399,40,Adulto y Familias,14,62000,5166,Clientes Preferencial,Graduado,92028,2,2400,0,Si,No,No,No,Si
3400,54,Adultos Consolidados,29,54000,4500,Banca Personal,Profesional,94720,2,2100,97000,No,No,No,No,No
3401,48,Adultos Consolidados,22,39000,3250,Banca Personal,Graduado,94065,1,1200,0,No,No,No,No,No
3402,39,Adulto y Familias,15,28000,2333,Banca Personal,Profesional,95818,1,1400,118000,Si,No,No,No,Si
3403,64,Jubilados y Adultos Mayores,40,95000,7916,Clientes Preferencial,Profesional,90095,2,0,0,Si,No,No,No,Si
3404,54,Adultos Consolidados,29,82000,6833,Clientes Preferencial,Graduado,94709,3,3700,0,No,Si,No,No,Si
3405,39,Adulto y Familias,14,21000,1750,Banca Personal,Profesional,94303,1,600,101000,No,No,No,No,No
3406,55,Adultos Consolidados,30,50000,4166,Banca Personal,Profesional,94061,2,2100,0,No,No,No,No,Si
3407,42,Adulto y Familias,12,34000,2833,Banca Personal,Profesional,92177,3,2000,0,Si,No,No,No,No
3408,58,Adultos Consolidados,32,19000,1583,Banca Personal,Profesional,90405,4,700,0,No,No,No,No,No
3409,45,Adulto y Familias,21,71000,5916,Clientes Preferencial,No graduado,90029,4,1900,0,No,No,No,No,Si
3410,29,Cartera Joven,5,113000,9416,Clientes Preferencial,Graduado,95351,2,2000,84000,Si,No,No,No,Si
3411,36,Adulto y Familias,11,9000,750,Clientes Básicos,Profesional,90230,4,200,0,No,No,No,No,Si
3412,63,Jubilados y Adultos Mayores,37,118000,9833,Clientes Preferencial,No graduado,94010,1,2000,427000,No,No,No,No,No
3413,55,Adultos Consolidados,29,79000,6583,Clientes Preferencial,No graduado,90029,4,4900,0,No,No,No,No,No
3414,54,Adultos Consolidados,24,72000,6000,Clientes Preferencial,Profesional,95123,3,1400,0,Si,No,No,No,No
3415,61,Jubilados y Adultos Mayores,36,18000,1500,Banca Personal,No graduado,95010,1,1300,0,No,No,No,No,No
3416,36,Adulto y Familias,12,93000,7750,Clientes Preferencial,No graduado,90720,2,2200,0,Si,No,No,No,Si
